name,category,usda_id,source,energy,protein,fat,sat_fat,carbohydrate,total_sugar,starch,fibre,sodium,potassium,calcium,magnesium,phosphorus,iron,copper,zinc,manganese,selenium,iodine,vit_a,vit_c,vit_d,vit_e,vit_k,vit_b1,vit_b2,vit_b3,vit_b6,vit_b12,vit_b9,vit_b7
"Cookie, chocolate, sandwich, with extra filling",Cookies and brownies,2707922,survey.json,497,4.33,24.5,5.45,68.2,46,,2.7,0.351,0.137,0.016,0.036,0.069,0.0078,0.000337,0.00078,0,0.0000081,0,0,0,0,0.00189,0.0000062,0.000115,0.00012,0.00194,0,0.00000002,0.000046,0
"Cookie, chocolate and vanilla sandwich",Cookies and brownies,2707923,survey.json,464,5.21,19.1,5.65,71,40.7,,2.9,0.388,0.234,0.021,0.047,0.093,0.0121,0.000334,0.00074,0,0.0000052,0,0,0,0,0.00247,0.0000274,0.000197,0.000238,0.0026,0.000023,0,0.000061,0
"Cookie, chocolate wafer",Cookies and brownies,2707924,survey.json,433,6.6,14.2,4.24,72.7,37.4,,3.4,0.58,0.21,0.031,0.053,0.132,0.00401,0.000463,0.00109,0,0.0000057,0,0.000003,0,0,0.00072,0.0000024,0.000203,0.000266,0.00286,0.000051,0.00000009,0.000047,0
"Cookie, graham cracker with chocolate and marshmallow",Cookies and brownies,2707925,survey.json,465,6.36,18.6,9.96,69,43.9,,2.8,0.221,0.245,0.122,0.045,0.167,0.00246,0.000321,0.00149,0,0.0000046,0,0.00003,0,0,0.00075,0.0000075,0.000139,0.000255,0.00165,0.000069,0.00000038,0.000033,0
"Cookie bar, with chocolate, nuts, and graham crackers",Cookies and brownies,2707926,survey.json,492,5.1,24.7,8.09,65.4,32.9,,2,0.311,0.171,0.021,0.041,0.109,0.00558,0.000323,0.00072,0,0.0000039,0,0,0,0,0.00201,0.0000337,0.000292,0.000297,0.00266,0.000058,0.00000003,0.000072,0
"Cookie, coconut",Cookies and brownies,2707927,survey.json,460,3.02,22.6,20.1,61.2,45.2,,5.1,0.241,0.123,0.005,0.029,0.068,0.00082,0.000269,0.00073,0,0.0000068,0,0,0,0,0.00019,0.0000011,0.00002,0.00006,0.00022,0.000096,0,0.000003,0
"Cookie, fruit-filled bar",Cookies and brownies,2707928,survey.json,348,3.7,7.3,1.12,70.9,46.4,,4.6,0.35,0.207,0.064,0.027,0.062,0.0029,0.000147,0.00039,0,0.0000033,0,0.000009,0.0003,0,0.00065,0.0000058,0.000158,0.000217,0.00187,0.000075,0.00000009,0.000035,0
"Cookie, fig bar",Cookies and brownies,2707929,survey.json,348,3.7,7.3,1.12,70.9,46.4,,4.6,0.35,0.207,0.064,0.027,0.062,0.0029,0.000147,0.00039,0,0.0000033,0,0.000009,0.0003,0,0.00065,0.0000058,0.000158,0.000217,0.00187,0.000075,0.00000009,0.000035,0
"Cookie, fortune",Cookies and brownies,2707930,survey.json,378,4.2,2.7,0.669,84,45.4,,1.6,0.031,0.041,0.012,0.007,0.035,0.00144,0.00006,0.00017,0,0.0000029,0,0.000001,0,0,0.00003,0.0000011,0.000182,0.00013,0.00184,0.000013,0.00000001,0.000066,0
"Cookie, cone shell, ice cream type, wafer or cake",Cookies and brownies,2707931,survey.json,417,8.1,6.9,1.22,79,6,,3,0.256,0.112,0.025,0.026,0.097,0.0036,0.000204,0.00067,0,0.0000048,0,0,0,0,0.00078,0.0000018,0.00025,0.000354,0.00443,0.00003,0,0.000173,0
"Cookie, gingersnaps",Cookies and brownies,2707932,survey.json,416,5.6,9.8,2.45,76.9,19.9,,2.2,0.555,0.346,0.077,0.049,0.083,0.0064,0.000305,0.00055,0,0.0000051,0,0,0,0,0.00097,0.0000025,0.0002,0.000293,0.00324,0.000098,0,0.000087,0
"Cookie, granola",Cookies and brownies,2707933,survey.json,464,9.8,17.6,12.7,66.7,27.5,,3.1,0.251,0.326,0.06,0.101,0.277,0.00318,0.00036,0.0016,0,0.000016,0,0,0.001,0,0.00082,0.0000159,0.00028,0.00011,0.00175,0.00035,0,0.000081,0
"Cookie, ladyfinger",Cookies and brownies,2707934,survey.json,365,10.6,9.1,3.07,59.7,25.4,,1,0.147,0.113,0.047,0.012,0.173,0.00358,0.000095,0.00114,0,0.0000211,0,0,0.0037,0.0000006,0.00063,0.0000002,0.000284,0.000428,0.0021,0.000122,0.00000075,0.00006,0
"Cookie, lemon bar",Cookies and brownies,2707935,survey.json,437,5.13,18.9,3.75,62.6,42.1,,0.8,0.224,0.071,0.041,0.01,0.072,0.00184,0.000045,0.00042,0,0.00001,0,0.000191,0.0035,0.0000012,0.00207,0.0000193,0.000208,0.000192,0.00157,0.000032,0.00000017,0.00004,0
"Cookie, macaroon",Cookies and brownies,2707936,survey.json,460,3.02,22.6,20.1,61.2,45.2,,5.1,0.241,0.123,0.005,0.029,0.068,0.00082,0.000269,0.00073,0,0.0000068,0,0,0,0,0.00019,0.0000011,0.00002,0.00006,0.00022,0.000096,0,0.000003,0
"Cookie, marshmallow, with coconut",Cookies and brownies,2707937,survey.json,421,4,16.9,4.72,67.7,44.8,,2,0.188,0.182,0.046,0.036,0.097,0.00253,0.000262,0.00065,0,0.0000044,0,0.000001,0.0001,0,0.00014,0.000007,0.000093,0.000208,0.000784,0.000062,0.00000017,0.000023,0
"Cookie, marshmallow, with rice cereal, no bake",Cookies and brownies,2707938,survey.json,417,3.4,9,1.4,80.5,19.4,,0,0.351,0.039,0.003,0.013,0.042,0.0022,0.0001,0.0005,0,0.000011,0,0.00027,0,0,0,0,0.0007,0.0008,0.0091,0.0009,0,0.000241,0
"Cookie, marshmallow, with rice cereal and chocolate chips",Cookies and brownies,2707939,survey.json,435,4.55,18.2,11.4,63.3,40.9,,0,0.341,0.227,0,0.051,0.098,0.00164,0.000432,0.00111,0,0.0000042,0,0.00004,0,0.0000009,0.00072,0.0000069,0.000682,0.000773,0.00546,0.000909,0.00000004,0.000036,0
"Cookie, marshmallow and peanut butter, with oat cereal, no bake",Cookies and brownies,2707940,survey.json,417,3.4,9,1.4,80.5,19.4,,0,0.351,0.039,0.003,0.013,0.042,0.0022,0.0001,0.0005,0,0.000011,0,0.00027,0,0,0,0,0.0007,0.0008,0.0091,0.0009,0,0.000241,0
"Cookie, meringue",Cookies and brownies,2707941,survey.json,350,5.66,0.26,0,81.3,80.6,,0,0.244,0.088,0.005,0.006,0.008,0.00008,0.000018,0.00002,0,0.0000099,0,0,0,0,0,0,0.000002,0.000212,0.000052,0.000003,0.00000004,0.000002,0
"Cookie, molasses",Cookies and brownies,2707942,survey.json,430,5.6,12.8,3.21,73.8,17.6,,1,0.459,0.346,0.074,0.052,0.095,0.00643,0.000373,0.00045,0,0.0000056,0,0,0,0,0.00011,0.0000055,0.000355,0.000264,0.00303,0.000104,0,0.000089,0
"Cookie, Lebkuchen",Cookies and brownies,2707943,survey.json,430,5.6,12.8,3.21,73.8,17.6,,1,0.459,0.346,0.074,0.052,0.095,0.00643,0.000373,0.00045,0,0.0000056,0,0,0,0,0.00011,0.0000055,0.000355,0.000264,0.00303,0.000104,0,0.000089,0
"Cookie, multigrain, high fiber",Cookies and brownies,2707944,survey.json,464,9.8,17.6,12.7,66.7,27.5,,3.1,0.251,0.326,0.06,0.101,0.277,0.00318,0.00036,0.0016,0,0.000016,0,0,0.001,0,0.00082,0.0000159,0.00028,0.00011,0.00175,0.00035,0,0.000081,0
"Cookie, oatmeal",Cookies and brownies,2707945,survey.json,450,6.2,18.1,4.52,68.7,24.7,,2.8,0.52,0.142,0.037,0.033,0.138,0.00258,0.000134,0.00079,0,0.0000098,0,0.000005,0.0005,0,0.00026,0.000008,0.000267,0.00023,0.00223,0.000066,0,0.000059,0
"Cookie, oatmeal, with raisins",Cookies and brownies,2707946,survey.json,450,6.2,18.1,4.52,68.7,24.7,,2.8,0.52,0.142,0.037,0.033,0.138,0.00258,0.000134,0.00079,0,0.0000098,0,0.000005,0.0005,0,0.00026,0.000008,0.000267,0.00023,0.00223,0.000066,0,0.000059,0
"Cookie, oatmeal, reduced fat, NS as to raisins",Cookies and brownies,2707947,survey.json,365,4.02,10,4.09,64.6,32.1,,16.1,0.562,0.274,0,0.032,0.092,0.00145,0.000131,0.00061,0,0.0000247,0,0.000086,0,0,0.0011,0.0000113,0.000234,0.000404,0.00154,0.000044,0.00000008,0.000054,0
"Cookie, oatmeal sandwich, with creme filling",Cookies and brownies,2707948,survey.json,398,2.61,18.3,5.23,55.6,31.4,,2.6,0.5,0.136,0,0.035,0.094,0.00188,0.000137,0.00067,0,0.0000068,0,0.000001,0,0,0.00221,0.0000054,0.000236,0.000111,0.00115,0.000046,0.00000001,0.000038,0
"Cookie, oatmeal, with chocolate chips",Cookies and brownies,2707949,survey.json,457,5.72,20.9,7.66,67.6,31.7,,3.5,0.399,0.195,0.036,0.052,0.137,0.00271,0.000268,0.00099,0,0.0000085,0,0.000004,0.0004,0,0.00026,0.0000074,0.000217,0.000197,0.0018,0.000059,0,0.000048,0
"Cookie, oatmeal sandwich, with peanut butter and jelly filling",Cookies and brownies,2707950,survey.json,398,2.61,18.3,5.23,55.6,31.4,,2.6,0.5,0.136,0,0.035,0.094,0.00188,0.000137,0.00067,0,0.0000068,0,0.000001,0,0,0.00221,0.0000054,0.000236,0.000111,0.00115,0.000046,0.00000001,0.000038,0
"Cookie, oatmeal, with chocolate and peanut butter, no bake",Cookies and brownies,2707951,survey.json,450,6.2,18.1,4.52,68.7,24.7,,2.8,0.52,0.142,0.037,0.033,0.138,0.00258,0.000134,0.00079,0,0.0000098,0,0.000005,0.0005,0,0.00026,0.000008,0.000267,0.00023,0.00223,0.000066,0,0.000059,0
"Cookie, peanut butter",Cookies and brownies,2707952,survey.json,473,8.92,23.8,6.75,58.2,28.6,,2.1,0.463,0.202,0.041,0.044,0.156,0.00211,0.000153,0.00086,0,0.0000063,0,0.000009,0,0,0.00353,0.0000044,0.000208,0.000208,0.00386,0.000122,0.00000004,0.000057,0
"Cookie, peanut butter, with chocolate",Cookies and brownies,2707953,survey.json,475,7.8,25.3,9.36,59.5,34.7,,3,0.356,0.241,0.039,0.061,0.15,0.00235,0.000283,0.00104,0,0.0000058,0,0.000007,0,0,0.00275,0.0000047,0.000172,0.00018,0.00304,0.000101,0.00000003,0.000047,0
"Cookie, peanut butter with rice cereal, no bake",Cookies and brownies,2707954,survey.json,417,3.4,9,1.4,80.5,19.4,,0,0.351,0.039,0.003,0.013,0.042,0.0022,0.0001,0.0005,0,0.000011,0,0.00027,0,0,0,0,0.0007,0.0008,0.0091,0.0009,0,0.000241,0
"Cookie, peanut butter sandwich",Cookies and brownies,2707955,survey.json,478,8.8,21.1,5,65.6,35.4,,1.9,0.368,0.192,0.053,0.049,0.188,0.0026,0.000237,0.00106,0,0.0000077,0,0.000001,0.0001,0,0.00187,0.0000039,0.000325,0.000263,0.00374,0.000139,0.00000023,0.000061,0
"Cookie, with peanut butter filling, chocolate-coated",Cookies and brownies,2707956,survey.json,562,8.1,35.3,19.2,52.9,30.9,,3.5,0.371,0.217,0.035,0.017,0.037,0.0021,0.000585,0.0002,0,0.0000073,0,0,0,0,0.00432,0.0000047,0.00014,0.00009,0.0045,0.000102,0.00000001,0.000063,0
"Cookie, Pfeffernusse",Cookies and brownies,2707957,survey.json,514,5.37,26.2,8.1,63.8,21.6,,1.3,0.353,0.088,0.013,0.014,0.066,0.00298,0.00009,0.00049,0,0.0000062,0,0,0,0,0.00244,0.000011,0.000353,0.000314,0.00328,0.000071,0,0.000081,0
"Cookie, Pizzelle",Cookies and brownies,2707958,survey.json,417,8.1,6.9,1.22,79,6,,3,0.256,0.112,0.025,0.026,0.097,0.0036,0.000204,0.00067,0,0.0000048,0,0,0,0,0.00078,0.0000018,0.00025,0.000354,0.00443,0.00003,0,0.000173,0
"Cookie, pumpkin",Cookies and brownies,2707959,survey.json,450,6.2,18.1,4.52,68.7,24.7,,2.8,0.52,0.142,0.037,0.033,0.138,0.00258,0.000134,0.00079,0,0.0000098,0,0.000005,0.0005,0,0.00026,0.000008,0.000267,0.00023,0.00223,0.000066,0,0.000059,0
"Cookie, raisin",Cookies and brownies,2707960,survey.json,401,4.1,13.6,3.46,68,47.6,,1.2,0.418,0.14,0.046,0.021,0.083,0.00229,0.000413,0.00032,0,0.0000028,0,0.000002,0.0004,0,0.00222,0.0000039,0.000216,0.000206,0.00197,0.000052,0.00000003,0.000032,0
"Cookie, raisin sandwich, cream-filled",Cookies and brownies,2707961,survey.json,398,2.61,18.3,5.23,55.6,31.4,,2.6,0.5,0.136,0,0.035,0.094,0.00188,0.000137,0.00067,0,0.0000068,0,0.000001,0,0,0.00221,0.0000054,0.000236,0.000111,0.00115,0.000046,0.00000001,0.000038,0
"Cookie, rum ball, no bake",Cookies and brownies,2707962,survey.json,514,5.37,26.2,8.1,63.8,21.6,,1.3,0.353,0.088,0.013,0.014,0.066,0.00298,0.00009,0.00049,0,0.0000062,0,0,0,0,0.00244,0.000011,0.000353,0.000314,0.00328,0.000071,0,0.000081,0
"Cookie, sandwich-type, not chocolate or vanilla",Cookies and brownies,2707963,survey.json,483,4.5,20,2.98,72.1,39.3,,1.5,0.388,0.091,0.027,0.014,0.075,0.00221,0.000114,0.0004,0,0.000003,0,0,0,0,0.0016,0.000005,0.000261,0.000243,0.00269,0.000018,0,0.00005,0
"Cookie, shortbread",Cookies and brownies,2707964,survey.json,514,5.37,26.2,8.1,63.8,21.6,,1.3,0.353,0.088,0.013,0.014,0.066,0.00298,0.00009,0.00049,0,0.0000062,0,0,0,0,0.00244,0.000011,0.000353,0.000314,0.00328,0.000071,0,0.000081,0
"Cookie, shortbread, reduced fat",Cookies and brownies,2707965,survey.json,451,5.37,14,4.69,76,21.6,,1.3,0.571,0.088,0.013,0.014,0.066,0.00298,0.00009,0.00049,0,0.0000062,0,0,0,0,0.00244,0.0000035,0.000353,0.000314,0.00328,0.000071,0,0.000081,0
"Cookie, shortbread, with icing or filling",Cookies and brownies,2707966,survey.json,515,5.05,28.3,10.2,62.6,27.3,,2.1,0.283,0.138,0.016,0.032,0.077,0.00295,0.000202,0.00069,0,0.0000057,0,0,0,0,0.0021,0.0000108,0.000291,0.000266,0.00268,0.000063,0,0.000067,0
Pocky,Cookies and brownies,2707967,survey.json,447,10,22.5,12.6,51.1,25,,5,0.213,0.181,0.05,0.036,0.184,0.0009,0.000225,0.0009,0,0.0000147,0,0.000001,0,0,0.00887,0.0000017,0.000071,0.000199,0.000641,0.000048,0.0000004,0.000017,0
"Cookie, animal",Cookies and brownies,2707968,survey.json,446,6.9,13.8,3.46,74.1,23.3,,1.1,0.335,0.1,0.043,0.018,0.114,0.00275,0.000157,0.00064,0,0.000007,0,0,0,0,0.00012,0.0000059,0.00035,0.000326,0.00347,0.000022,0.00000005,0.000103,0
"Cookie, animal, with frosting or icing",Cookies and brownies,2707969,survey.json,509,3,24.1,16.2,70.1,41.1,,0.9,0.257,0.096,0.006,0.007,0.005,0.00157,0.000052,0.00024,0,0.0000113,0,0,0,0,0.00093,0.000006,0.00028,0.00015,0.0017,0.000014,0,0.000059,0
"Cookie, butter or sugar",Cookies and brownies,2707970,survey.json,464,5.35,19.6,7.67,67.3,27.3,,1.3,0.385,0.087,0.035,0.013,0.099,0.00224,0.000079,0.00043,0,0.0000082,0,0.000007,0.0001,0,0.00307,0.0000086,0.000232,0.000236,0.00294,0.000068,0.00000019,0.000072,0
Marie biscuit,Cookies and brownies,2707971,survey.json,406,7.05,10.6,5.29,70.5,21.2,,3.5,0.37,0.307,0,0.028,0.193,0,0.000101,0.00061,0,0.0000239,0,0.000001,0,0,0.00045,0.0000038,0.000541,0.000493,0.00386,0.000074,0.00000019,0.000118,0
"Cookie, butter or sugar, with fruit and/or nuts",Cookies and brownies,2707972,survey.json,470,6.52,21.1,9.32,65,24,,1.6,0.227,0.204,0.038,0.026,0.125,0.00217,0.000294,0.00059,0,0.0000072,0,0.000129,0.0003,0.0000003,0.00054,0.0000019,0.000321,0.000293,0.00272,0.000103,0.00000029,0.000068,0
"Cookie, sugar wafer",Cookies and brownies,2707973,survey.json,502,3.84,23.2,11.9,70.6,43,,1.6,0.103,0.117,0.027,0.016,0.072,0.00373,0.000066,0.00043,0,0.0000037,0,0,0,0,0.0025,0.0000021,0.000037,0.00012,0.00218,0.000043,0,0.000077,0
"Cookie, toffee bar",Cookies and brownies,2707974,survey.json,492,5.1,24.7,8.09,65.4,32.9,,2,0.311,0.171,0.021,0.041,0.109,0.00558,0.000323,0.00072,0,0.0000039,0,0,0,0,0.00201,0.0000337,0.000292,0.000297,0.00266,0.000058,0.00000003,0.000072,0
"Cookie, vanilla sandwich",Cookies and brownies,2707975,survey.json,483,4.5,20,2.98,72.1,39.3,,1.5,0.388,0.091,0.027,0.014,0.075,0.00221,0.000114,0.0004,0,0.000003,0,0,0,0,0.0016,0.000005,0.000261,0.000243,0.00269,0.000018,0,0.00005,0
"Cookie, vanilla sandwich, extra filling",Cookies and brownies,2707976,survey.json,497,4.33,24.5,5.45,68.2,46,,2.7,0.351,0.137,0.016,0.036,0.069,0.0078,0.000337,0.00078,0,0.0000081,0,0,0,0,0.00189,0.0000062,0.000115,0.00012,0.00194,0,0.00000002,0.000046,0
"Cookie, vanilla sandwich, reduced fat",Cookies and brownies,2707977,survey.json,423,4.17,10.4,3.18,78.2,37.5,,2.1,0.354,0.104,0.042,0.012,0.06,0.00225,0.000077,0.00037,0,0.0000176,0,0,0,0,0.00131,0.0000026,0.000402,0.00027,0.00301,0.000025,0.00000001,0.000093,0
"Cookie, butter or sugar, with chocolate icing or filling",Cookies and brownies,2707978,survey.json,503,4.1,23.5,14.8,68.8,33.8,,1.9,0.301,0.234,0.019,0.013,0.074,0.00244,0.000365,0.0002,0,0.000009,0,0,0,0,0.00181,0.0000066,0.00034,0.00019,0.0021,0.000026,0.00000003,0.000071,0
"Cookie, butter or sugar, with icing or filling other than chocolate",Cookies and brownies,2707979,survey.json,433,3.38,14.9,6.9,72.7,45.9,,0.4,0.204,0.067,0.021,0.007,0.059,0.00121,0.00011,0.00022,0,0.0000048,0,0.000145,0,0.0000005,0.00165,0.0000083,0.0002,0.000192,0.00171,0.000229,0.00000021,0.000041,0
"Cookie, tea, Japanese",Cookies and brownies,2707980,survey.json,378,4.2,2.7,0.669,84,45.4,,1.6,0.031,0.041,0.012,0.007,0.035,0.00144,0.00006,0.00017,0,0.0000029,0,0.000001,0,0,0.00003,0.0000011,0.000182,0.00013,0.00184,0.000013,0.00000001,0.000066,0
"Cookie, vanilla wafer",Cookies and brownies,2707981,survey.json,455,4.9,16.4,4.24,72.6,35.1,,1.6,0.325,0.099,0.036,0.012,0.088,0.00279,0.00007,0.00036,0,0.0000056,0,0,0,0,0.00227,0.000029,0.000289,0.000316,0.00331,0.000055,0,0.000083,0
"Cookie, vanilla wafer, reduced fat",Cookies and brownies,2707982,survey.json,441,5,15.2,3.84,73.6,37.5,,1.9,0.388,0.097,0.048,0.014,0.104,0.00238,0.0001,0.00036,0,0.0000113,0,0.000008,0,0,0.00023,0.000006,0.000275,0.00032,0.00311,0.000073,0.00000013,0.00006,0
"Cookie, vanilla with caramel, coconut, and chocolate coating",Cookies and brownies,2707983,survey.json,489,3.5,25.8,17.7,64.1,35.8,,4.4,0.182,0.195,0.04,0.03,0.076,0.0032,0.00038,0.0005,0,0.0000094,0,0.000006,0.0002,0,0.00242,0.000005,0.00014,0.00012,0.0012,0.00005,0.00000004,0.000028,0
"Cookie, rugelach",Cookies and brownies,2707984,survey.json,348,3.7,7.3,1.12,70.9,46.4,,4.6,0.35,0.207,0.064,0.027,0.062,0.0029,0.000147,0.00039,0,0.0000033,0,0.000009,0.0003,0,0.00065,0.0000058,0.000158,0.000217,0.00187,0.000075,0.00000009,0.000035,0
"Cookie, chocolate chip, reduced sugar",Cookies and brownies,2707985,survey.json,450,3.9,16.8,4.18,73.4,39.8,,1.6,0.244,0.199,0.046,0.021,0.109,0.0035,0.000218,0.00047,0,0.0000026,0,0.000001,0,0,0.00106,0.000004,0.000373,0.000188,0.00284,0.000018,0,0.000054,0
"Cookie, oatmeal, reduced sugar",Cookies and brownies,2707986,survey.json,449,4.8,18,2.69,69.9,31.6,,2.9,0.273,0.175,0.054,0.017,0.122,0.00407,0.000151,0.00049,0,0.0000044,0,0,0.0003,0,0.00152,0.000007,0.00046,0.000211,0.00324,0.000026,0,0.000046,0
"Cookie, sandwich, reduced sugar",Cookies and brownies,2707987,survey.json,461,4.5,22.1,3.99,68,19.7,,4.1,0.342,0.295,0.098,0.026,0.2,0.00472,0.00022,0.00058,0,0.0000037,0,0.000001,0,0,0.00164,0.0000054,0.000524,0.000292,0.00397,0.000033,0.00000004,0.000062,0
"Cookie, sugar or plain, sugar free",Cookies and brownies,2707988,survey.json,523,10.3,31,8.62,50.5,0,,3.4,0.448,0.202,0,0.049,0.132,0.00248,0.000199,0.00105,0,0.0000166,0,0,0,0,0.00351,0.0000348,0.00034,0.000222,0.00554,0.000112,0,0.000083,0
"Cookie, sugar wafer, sugar free",Cookies and brownies,2707989,survey.json,531,3.57,28.6,4.26,66.3,0,,14.3,0.071,0.057,0,0.007,0.04,0.00129,0.000038,0.0002,0,0.0000063,0,0,0,0,0.00308,0.0000026,0.00024,0.00015,0.0018,0.000009,0,0.000042,0
"Cookie, peanut butter, sugar free",Cookies and brownies,2707990,survey.json,523,10.3,31,8.62,50.5,0,,3.4,0.448,0.202,0,0.049,0.132,0.00248,0.000199,0.00105,0,0.0000166,0,0,0,0,0.00351,0.0000348,0.00034,0.000222,0.00554,0.000112,0,0.000083,0
"Cookie, gluten free",Cookies and brownies,2707991,survey.json,474,2.19,17.9,7.9,76,49,,2.5,0.275,0.157,0.019,0.04,0.07,0.00281,0.000261,0.00066,0,0,0,0,0,0,0.00231,0.0000256,0.00005,0.000076,0.00039,0,0,0,0
"Cookies, Puerto Rican style",Cookies and brownies,2707992,survey.json,506,6.32,23.2,8.82,67.9,23.3,,1.6,0.271,0.079,0.012,0.016,0.063,0.00327,0.000092,0.00044,0,0.0000093,0,0,0,0.0000006,0.00017,0.0000002,0.000436,0.000236,0.00352,0.000034,0,0.000065,0
"Pie, NFS",Cakes and pies,2707993,survey.json,296,2.7,15.3,5.34,37.6,15.9,,1.8,0.217,0.08,0.011,0.008,0.036,0.00123,0.000052,0.00022,0,0.0000029,0,0.000038,0.0005,0.0000001,0.00065,0.0000055,0.000132,0.000078,0.00142,0.000086,0,0.000029,0
"Tart, all types",Cakes and pies,2707994,survey.json,316,3,16.1,2.46,42.6,21.4,,2.6,0.333,0.065,0.022,0.01,0.043,0.00122,0.000047,0.00023,0,0.0000024,0,0.000005,0.0013,0,0.00172,0.0000041,0.000141,0.000106,0.00142,0.00003,0.00000008,0.000018,0
"Pie, apple",Cakes and pies,2707995,survey.json,296,2.7,15.3,5.34,37.6,15.9,,1.8,0.217,0.08,0.011,0.008,0.036,0.00123,0.000052,0.00022,0,0.0000029,0,0.000038,0.0005,0.0000001,0.00065,0.0000055,0.000132,0.000078,0.00142,0.000086,0,0.000029,0
"Pie, apple, fast food",Cakes and pies,2707996,survey.json,316,3,16.1,2.46,42.6,21.4,,2.6,0.333,0.065,0.022,0.01,0.043,0.00122,0.000047,0.00023,0,0.0000024,0,0.000005,0.0013,0,0.00172,0.0000041,0.000141,0.000106,0.00142,0.00003,0.00000008,0.000018,0
"Pie, berry",Cakes and pies,2707997,survey.json,306,3.16,15.4,5.34,39.5,16.5,,3.6,0.217,0.11,0.023,0.017,0.047,0.00149,0.000094,0.00032,0,0.000003,0,0.000038,0.0014,0.0000001,0.0011,0.0000142,0.000133,0.000085,0.00192,0.000102,0,0.000043,0
"Pie, blueberry",Cakes and pies,2707998,survey.json,300,2.82,15.5,5.36,38,15.5,,2.5,0.217,0.071,0.013,0.009,0.039,0.00121,0.000055,0.00024,0,0.0000028,0,0.000038,0.0011,0.0000001,0.00079,0.0000127,0.000135,0.000081,0.00161,0.000101,0,0.000031,0
"Pie, cherry",Cakes and pies,2707999,survey.json,311,2.95,15.3,5.35,40.9,19.5,,1.9,0.217,0.101,0.014,0.011,0.04,0.00128,0.000071,0.00024,0,0.0000028,0,0.000038,0.0009,0.0000001,0.00067,0.0000059,0.000129,0.000082,0.00155,0.000087,0,0.000029,0
"Pie, lemon",Cakes and pies,2708000,survey.json,280,2.41,16.2,7.36,31.5,18.4,,0.7,0.169,0.079,0.04,0.007,0.048,0.0006,0.000028,0.00023,0,0.0000022,0,0.000083,0.0009,0.0000004,0.00047,0.0000026,0.000077,0.000109,0.000737,0.000026,0.00000006,0.000016,0
"Pie, key lime",Cakes and pies,2708001,survey.json,322,5.78,14.9,7.59,42.2,35.9,,0.3,0.182,0.256,0.187,0.02,0.179,0.00046,0.00004,0.00077,0,0.0000097,0,0.000102,0.0018,0.0000001,0.00037,0.0000037,0.000083,0.000294,0.000558,0.000045,0.00000027,0.000016,0
"Pie, peach",Cakes and pies,2708002,survey.json,296,2.83,15.3,5.34,37.1,15.7,,1.9,0.219,0.11,0.011,0.01,0.039,0.0013,0.000064,0.00025,0,0.0000029,0,0.000038,0.0013,0.0000001,0.00077,0.000006,0.000124,0.000075,0.00159,0.000088,0,0.000029,0
"Pie, strawberry",Cakes and pies,2708003,survey.json,289,2.88,11.6,3.72,44.2,22.6,,2.2,0.189,0.089,0.015,0.011,0.039,0.00137,0.000071,0.00025,0,0.0000029,0,0,0.0158,0,0.00031,0.0000039,0.00013,0.000081,0.00141,0.000042,0,0.000041,0
"Pie, banana cream",Cakes and pies,2708004,survey.json,284,2.42,16.2,7.37,32.4,19.1,,0.7,0.168,0.09,0.039,0.008,0.048,0.0006,0.000032,0.00023,0,0.0000022,0,0.000083,0.0008,0.0000004,0.00046,0.0000026,0.000078,0.000108,0.000761,0.000035,0.00000006,0.000016,0
"Pie, chocolate cream",Cakes and pies,2708005,survey.json,291,2.75,16.7,7.52,32.5,19.3,,0.7,0.167,0.13,0.042,0.013,0.056,0.00114,0.000062,0.00031,0,0.0000022,0,0.000088,0.0003,0.0000004,0.00048,0.0000026,0.000079,0.000112,0.000761,0.000025,0.00000004,0.000016,0
"Pie, coconut cream",Cakes and pies,2708006,survey.json,297,2.55,17.8,8.85,32,18.7,,1.1,0.169,0.091,0.04,0.008,0.053,0.00072,0.000049,0.00028,0,0.0000027,0,0.000083,0.0004,0.0000004,0.00047,0.0000026,0.000079,0.000109,0.000755,0.000027,0.00000006,0.000017,0
"Pie, custard",Cakes and pies,2708007,survey.json,210,5.5,11.6,2.35,20.8,11.6,,1.6,0.275,0.106,0.08,0.011,0.112,0.00058,0.000024,0.00052,0,0.0000071,0,0.000057,0.0006,0.0000008,0.00094,0.0000032,0.000039,0.000208,0.000292,0.000048,0.00000043,0.00002,0
Dessert pizza,Cakes and pies,2708008,survey.json,204,1.84,7.53,1.84,32.4,15.8,,1.7,0.13,0.12,0.021,0.013,0.047,0.00088,0.000112,0.00041,0,0.0000015,0,0.000009,0.0239,0,0.00089,0.0000133,0.000063,0.000083,0.00108,0.000043,0,0.000025,0
"Pie, peanut butter cream",Cakes and pies,2708009,survey.json,421,5.92,30.1,12.6,33.1,21.7,,1.1,0.236,0.159,0.049,0.033,0.11,0.00079,0.000109,0.00079,0,0.0000036,0,0.000155,0.0002,0.0000006,0.00218,0.0000058,0.000076,0.000174,0.00264,0.000098,0,0.000029,0
"Pie, pineapple cream",Cakes and pies,2708010,survey.json,274,2.36,15.6,7.06,31.2,18.6,,0.7,0.168,0.079,0.04,0.007,0.047,0.0006,0.000032,0.00022,0,0.0000021,0,0.000079,0.0006,0.0000004,0.00045,0.0000025,0.000077,0.000108,0.00071,0.000028,0.00000006,0.000015,0
